Gmt time,Open,High,Low,Close,Volume
03.04.2023 13:13:00.000,133.085,133.094,133.070,133.077,0.0006498499999999992
03.04.2023 13:14:00.000,133.078,133.078,133.046,133.059,0.0004361199999999992
03.04.2023 13:15:00.000,133.059,133.066,133.007,133.010,0.0007289300000000004
03.04.2023 13:16:00.000,133.009,133.020,132.984,132.994,0.0007185900000000005
03.04.2023 13:17:00.000,132.995,133.001,132.984,132.991,0.0005910899999999996
03.04.2023 13:18:00.000,132.993,133.002,132.975,132.984,0.0005621299999999991
03.04.2023 13:19:00.000,132.983,132.999,132.976,132.992,0.0005736599999999995
03.04.2023 13:20:00.000,132.993,132.993,132.959,132.973,0.0007017399999999994
03.04.2023 13:21:00.000,132.973,132.975,132.938,132.956,0.0007584000000000009
03.04.2023 13:22:00.000,132.956,132.972,132.943,132.945,0.0006986700000000006
03.04.2023 13:23:00.000,132.944,132.944,132.930,132.935,0.0004997299999999993
03.04.2023 13:24:00.000,132.936,132.955,132.935,132.940,0.00070555
03.04.2023 13:25:00.000,132.945,132.978,132.945,132.971,0.0006128699999999996
03.04.2023 13:26:00.000,132.970,132.978,132.955,132.970,0.0006536999999999998
03.04.2023 13:27:00.000,132.971,132.973,132.958,132.972,0.0003000999999999998
03.04.2023 13:28:00.000,132.971,132.992,132.964,132.989,0.0004528399999999994
03.04.2023 13:29:00.000,132.988,132.997,132.963,132.971,0.0005494999999999993
03.04.2023 13:30:00.000,132.974,133.012,132.971,133.009,0.0007720600000000005
03.04.2023 13:31:00.000,133.007,133.053,133.007,133.042,0.0008280800000000011
03.04.2023 13:32:00.000,133.042,133.046,133.017,133.036,0.0006287699999999996
03.04.2023 13:33:00.000,133.036,133.054,133.027,133.033,0.0005065899999999991
03.04.2023 13:34:00.000,133.033,133.078,133.031,133.041,0.0009225800000000012
03.04.2023 13:35:00.000,133.042,133.052,133.007,133.045,0.0007037900000000003
03.04.2023 13:36:00.000,133.049,133.053,133.005,133.010,0.0006695399999999994
03.04.2023 13:37:00.000,133.013,133.040,132.990,133.040,0.000503509999999999
03.04.2023 13:38:00.000,133.041,133.057,133.024,133.031,0.00077182
03.04.2023 13:39:00.000,133.032,133.051,133.012,133.015,0.0007857399999999998
03.04.2023 13:40:00.000,133.015,133.024,132.979,132.982,0.0005504399999999994
03.04.2023 13:41:00.000,132.982,133.000,132.971,132.973,0.00048579999999999907
03.04.2023 13:42:00.000,132.972,132.973,132.944,132.963,0.0005542699999999996
03.04.2023 13:43:00.000,132.962,132.963,132.892,132.893,0.0008183300000000006
03.04.2023 13:44:00.000,132.893,132.910,132.885,132.891,0.0006012099999999993
03.04.2023 13:45:00.000,132.890,132.932,132.856,132.911,0.0008314500000000007
03.04.2023 13:46:00.000,132.911,132.919,132.855,132.910,0.0009017900000000024
03.04.2023 13:47:00.000,132.911,132.952,132.901,132.938,0.0006965800000000001
03.04.2023 13:48:00.000,132.937,132.944,132.864,132.885,0.0007200900000000005
03.04.2023 13:49:00.000,132.886,132.886,132.802,132.823,0.000991390000000002
03.04.2023 13:50:00.000,132.823,132.832,132.800,132.808,0.0008768700000000012
03.04.2023 13:51:00.000,132.808,132.834,132.773,132.808,0.0007446200000000001
03.04.2023 13:52:00.000,132.809,132.834,132.806,132.832,0.0006587000000000003
03.04.2023 13:53:00.000,132.832,132.852,132.827,132.842,0.0004885399999999992
03.04.2023 13:54:00.000,132.843,132.861,132.832,132.846,0.0005834199999999996
03.04.2023 13:55:00.000,132.846,132.870,132.843,132.869,0.0006894100000000007
03.04.2023 13:56:00.000,132.870,132.883,132.860,132.883,0.0007961600000000005
03.04.2023 13:57:00.000,132.883,132.889,132.821,132.825,0.0005814699999999996
03.04.2023 13:58:00.000,132.823,132.835,132.779,132.834,0.0011254100000000031
03.04.2023 13:59:00.000,132.837,132.873,132.834,132.850,0.0009487500000000024
03.04.2023 15:00:00.000,132.332,132.353,132.322,132.353,0.0006280399999999992
03.04.2023 15:01:00.000,132.357,132.387,132.343,132.355,0.0008006799999999995
03.04.2023 15:02:00.000,132.354,132.357,132.277,132.287,0.0010518199999999978
03.04.2023 15:03:00.000,132.290,132.343,132.269,132.334,0.00117063
03.04.2023 15:04:00.000,132.330,132.361,132.327,132.361,0.0010001199999999974
03.04.2023 15:05:00.000,132.359,132.383,132.352,132.360,0.0008552499999999972
03.04.2023 15:06:00.000,132.363,132.374,132.329,132.330,0.0006677899999999979
03.04.2023 15:07:00.000,132.331,132.365,132.324,132.348,0.0007895899999999978
03.04.2023 15:08:00.000,132.348,132.349,132.301,132.302,0.0006316599999999983
03.04.2023 15:09:00.000,132.302,132.352,132.301,132.351,0.0004975199999999985
03.04.2023 15:10:00.000,132.348,132.388,132.345,132.363,0.0007036299999999981
03.04.2023 15:11:00.000,132.363,132.392,132.358,132.358,0.000548089999999999
03.04.2023 15:12:00.000,132.359,132.377,132.293,132.299,0.0007487199999999976
03.04.2023 15:13:00.000,132.298,132.301,132.251,132.290,0.0008178299999999988
03.04.2023 15:14:00.000,132.288,132.297,132.255,132.269,0.0007469799999999984
03.04.2023 15:15:00.000,132.271,132.325,132.256,132.315,0.000665099999999999
03.04.2023 15:16:00.000,132.314,132.334,132.297,132.334,0.0007547699999999975
03.04.2023 15:17:00.000,132.332,132.363,132.332,132.344,0.0005471099999999984
03.04.2023 15:18:00.000,132.341,132.365,132.338,132.357,0.00046904999999999874
03.04.2023 15:19:00.000,132.357,132.360,132.318,132.321,0.0006629199999999979
03.04.2023 15:20:00.000,132.320,132.339,132.305,132.328,0.0006854199999999993
03.04.2023 15:21:00.000,132.328,132.328,132.302,132.320,0.0006972399999999982
03.04.2023 15:22:00.000,132.319,132.322,132.277,132.284,0.0006331499999999983
