Gmt time,Open,High,Low,Close,Volume
27.03.2023 15:50:00.000,1.07886,1.07886,1.07873,1.07873,94.5
27.03.2023 15:51:00.000,1.07872,1.07876,1.07865,1.07876,188.32
27.03.2023 15:52:00.000,1.07881,1.07887,1.07873,1.07873,144.84
27.03.2023 15:53:00.000,1.07875,1.07878,1.07867,1.07867,70.65
27.03.2023 15:54:00.000,1.07867,1.07872,1.07859,1.07859,215.99
27.03.2023 15:55:00.000,1.07858,1.07872,1.07858,1.07867,288.27
27.03.2023 15:56:00.000,1.07869,1.07870,1.07861,1.07866,153.96
27.03.2023 15:57:00.000,1.07866,1.07887,1.07863,1.07886,180.93
27.03.2023 15:58:00.000,1.07886,1.07891,1.07876,1.07891,210.3
27.03.2023 15:59:00.000,1.07893,1.07898,1.07878,1.07878,274.5
27.03.2023 16:00:00.000,1.07876,1.07900,1.07869,1.07896,454.71
27.03.2023 16:01:00.000,1.07896,1.07901,1.07890,1.07892,154.39
27.03.2023 16:02:00.000,1.07891,1.07891,1.07881,1.07891,165.05
27.03.2023 16:03:00.000,1.07891,1.07902,1.07891,1.07901,184.27
27.03.2023 16:04:00.000,1.07901,1.07912,1.07900,1.07911,182.59
27.03.2023 16:05:00.000,1.07911,1.07916,1.07903,1.07905,173.97
27.03.2023 16:06:00.000,1.07905,1.07912,1.07901,1.07907,121.95
27.03.2023 16:07:00.000,1.07908,1.07909,1.07904,1.07904,233.19
27.03.2023 16:08:00.000,1.07905,1.07908,1.07899,1.07901,202.54
27.03.2023 16:09:00.000,1.07903,1.07909,1.07896,1.07899,421.65
27.03.2023 16:10:00.000,1.07898,1.07906,1.07871,1.07871,352.98
27.03.2023 16:11:00.000,1.07870,1.07875,1.07864,1.07867,270.96
27.03.2023 16:12:00.000,1.07868,1.07876,1.07868,1.07872,61.11
27.03.2023 16:13:00.000,1.07875,1.07886,1.07875,1.07886,101.7
27.03.2023 16:14:00.000,1.07886,1.07887,1.07881,1.07882,76.68
27.03.2023 16:15:00.000,1.07884,1.07898,1.07884,1.07896,107.82
27.03.2023 16:16:00.000,1.07899,1.07902,1.07891,1.07901,185.31
27.03.2023 16:17:00.000,1.07901,1.07908,1.07900,1.07906,129.51
27.03.2023 16:18:00.000,1.07905,1.07910,1.07905,1.07908,81.99
27.03.2023 16:19:00.000,1.07909,1.07916,1.07909,1.07912,112.41
27.03.2023 16:20:00.000,1.07912,1.07917,1.07908,1.07911,98.02
27.03.2023 16:21:00.000,1.07911,1.07936,1.07911,1.07929,114.35
27.03.2023 16:22:00.000,1.07928,1.07937,1.07924,1.07936,229.16
27.03.2023 16:23:00.000,1.07936,1.07945,1.07936,1.07939,154.43
27.03.2023 16:24:00.000,1.07939,1.07942,1.07938,1.07942,76.72
27.03.2023 16:25:00.000,1.07940,1.07940,1.07931,1.07932,77.97
27.03.2023 16:26:00.000,1.07928,1.07942,1.07916,1.07942,147.86
27.03.2023 16:27:00.000,1.07941,1.07946,1.07941,1.07943,169.15
27.03.2023 16:28:00.000,1.07942,1.07945,1.07941,1.07944,71.54
27.03.2023 16:29:00.000,1.07944,1.07945,1.07937,1.07937,96.93
27.03.2023 16:30:00.000,1.07938,1.07943,1.07933,1.07935,70.42
27.03.2023 16:31:00.000,1.07936,1.07942,1.07930,1.07942,101.41
27.03.2023 16:32:00.000,1.07939,1.07948,1.07938,1.07947,80.16
27.03.2023 16:33:00.000,1.07948,1.07948,1.07938,1.07946,162.67
27.03.2023 16:34:00.000,1.07946,1.07948,1.07938,1.07938,154.28
27.03.2023 16:35:00.000,1.07939,1.07941,1.07935,1.07935,234.85
27.03.2023 16:36:00.000,1.07935,1.07936,1.07924,1.07929,275.27
27.03.2023 16:37:00.000,1.07930,1.07930,1.07912,1.07915,263.79
27.03.2023 16:38:00.000,1.07914,1.07914,1.07904,1.07904,252.44
